user_id,al farissi,ali ibrahim,alvi syahrini utami,anggina primanita,annisa darmawahyuni,danny matthew saputra,deris stiawan,desty rodiah,dian palupi rini,julian supardi,junia kurniati,kanda januar miraswan,mastura diana marieska,muhammad naufal rachmatullah,novi yusliani,rifkie primartha,rizki kurniati
mhs_390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_395,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_420,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_426,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_440,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_446,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_449,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_476,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_510,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_521,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_528,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_536,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_547,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_553,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_560,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_574,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_599,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_615,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_626,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mhs_632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_654,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_657,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mhs_674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mhs_681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mhs_683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mhs_684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mhs_687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mhs_688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mhs_69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mhs_690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mhs_694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mhs_7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mhs_70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mhs_700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
